year,location,weathercode (wmo code),temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),surface_pressure (hPa),cloudcover (%),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),direct_radiation (W/m²),diffuse_radiation (W/m²)
1990,Zamboanga del Norte,3,23.486278538812783,86.20045662100456,20.89923515981735,0.3651255707762557,947.709497716895,70.1546803652968,0.15323287671232877,0.43573858447488584,6.732808219178082,144.3123287671233,19.894931506849314,25.227020547945205,0.4018526255707762,151.11906392694064,70.72054794520548
1991,Zamboanga del Norte,3,23.378607305936075,86.40399543378996,20.8562100456621,0.29244292237442926,947.8978310502283,71.52465753424657,0.15309132420091323,0.4224269406392694,6.505616438356164,138.69109589041096,19.141392694063928,25.07466894977169,0.40406312785388127,147.8458904109589,75.08025114155251
1992,Zamboanga del Norte,3,23.25315346083789,86.11122495446266,20.664014116575594,0.32056010928961753,948.1403005464481,66.84301001821494,0.15401639344262297,0.43052254098360654,5.957604735883424,143.27823315118397,18.11448087431694,25.086202185792352,0.39990220856102004,149.37420309653916,74.63262750455374
1993,Zamboanga del Norte,3,23.086187214611872,88.17157534246576,20.931312785388126,0.4130821917808219,947.9780593607305,72.9791095890411,0.14735958904109592,0.3600216894977169,5.7026369863013695,151.70285388127854,17.35154109589041,24.70076484018265,0.4505541095890411,141.23801369863014,75.79931506849314
1994,Zamboanga del Norte,3,23.10021689497717,88.40114155251142,20.990673515981733,0.3914269406392694,947.781906392694,76.48253424657534,0.14470890410958906,0.35292579908675803,5.919954337899544,154.06381278538814,18.403127853881276,24.679965753424657,0.43825342465753425,139.64531963470318,73.63356164383562
1995,Zamboanga del Norte,3,23.28022831050228,88.1398401826484,21.116278538812786,0.4176141552511416,947.5852853881278,76.20970319634704,0.14658561643835616,0.3647180365296803,5.593664383561644,148.48025114155251,17.14099315068493,24.924566210045665,0.44058036529680367,140.20513698630137,74.21940639269407
1996,Zamboanga del Norte,51,23.086304644808745,88.93966302367942,21.0845514571949,0.4792805100182149,946.9854508196721,80.29462659380692,0.13958902550091076,0.3354838342440801,5.702618397085611,161.06477686703096,16.74936247723133,24.67290528233151,0.4585578324225865,127.55806010928961,76.99726775956285
1997,Zamboanga del Norte,3,23.148618721461187,87.11210045662101,20.78318493150685,0.3607648401826484,948.6010730593608,72.95194063926941,0.151162100456621,0.3945570776255708,6.069531963470319,145.6818493150685,18.214737442922374,24.721826484018266,0.4299488584474886,149.774200913242,71.76894977168949
1998,Zamboanga del Norte,3,24.033299086757992,84.42214611872146,21.03824200913242,0.35333333333333333,948.2409360730593,65.49931506849315,0.16135730593607306,0.5124086757990868,5.1587899543379,144.00719178082193,16.373892694063926,26.018013698630135,0.4076010273972603,156.9267123287671,70.2101598173516
1999,Zamboanga del Norte,3,23.097705479452053,88.90970319634704,21.092511415525113,0.5214155251141553,946.8635388127854,81.98481735159817,0.13577283105022833,0.3366997716894977,5.111095890410959,161.98778538812786,16.580730593607306,24.68159817351598,0.47057762557077626,118.54029680365296,78.77545662100457
2000,Zamboanga del Norte,3,23.216211293260475,88.71220400728598,21.163923041894353,0.44836065573770495,946.7163023679417,79.36168032786885,0.1390129781420765,0.346613160291439,5.068989071038251,172.83094262295083,16.39219034608379,24.768886612021856,0.4617603597449909,123.89981785063752,77.95742258652095
2001,Zamboanga del Norte,3,23.255285388127852,88.58356164383562,21.182739726027396,0.41002283105022835,947.0390068493151,78.11449771689497,0.14186415525114154,0.35047488584474884,5.591187214611873,162.91723744292239,17.495673515981736,24.83937214611872,0.46537351598173515,130.56506849315068,76.42671232876712
2002,Zamboanga del Norte,3,23.306255707762556,87.34646118721462,20.985091324200912,0.34672374429223746,947.8508561643836,73.66301369863014,0.148,0.3901221461187214,6.279520547945205,144.03002283105022,18.798778538812783,24.821438356164382,0.42044109589041095,145.47785388127855,70.97191780821917
2003,Zamboanga del Norte,3,23.260365296803652,87.64942922374429,20.99579908675799,0.39673515981735163,947.7626598173516,75.68253424657534,0.14265867579908675,0.38019520547945207,6.425308219178082,140.6038812785388,19.052054794520547,24.89420091324201,0.42304474885844745,134.01963470319635,74.6115296803653
2004,Zamboanga del Norte,3,23.285439435336976,88.06215846994536,21.107912112932603,0.340459927140255,947.5486111111111,73.78016848816029,0.14533469945355193,0.3674635701275046,6.083743169398907,149.89560564663023,18.39995446265938,24.808151183970853,0.42288809198542804,139.55954007285973,73.80897085610201
2005,Zamboanga del Norte,3,23.382134703196346,86.75342465753425,20.922054794520548,0.3961073059360731,947.8190753424657,73.92123287671232,0.14614383561643837,0.41255365296803653,5.698949771689498,152.23881278538812,17.767888127853883,25.051118721461187,0.42460479452054795,137.67043378995433,73.17796803652968
2006,Zamboanga del Norte,3,23.337294520547946,88.33630136986301,21.215011415525115,0.3923173515981735,947.5423858447489,74.17671232876712,0.14220776255707762,0.35968150684931505,5.473744292237443,153.15068493150685,17.295125570776253,24.79670091324201,0.45377351598173515,133.4203196347032,74.20730593607306
2007,Zamboanga del Norte,3,23.379965753424656,88.23333333333333,21.233527397260275,0.4311529680365297,947.0805707762557,76.17865296803653,0.1419474885844749,0.36370319634703197,5.711244292237443,154.3296803652968,17.76760273972603,24.936232876712328,0.44371278538812786,131.9203196347032,74.62511415525114
2008,Zamboanga del Norte,3,23.202698087431695,88.87613843351548,21.185667122040073,0.4697404371584699,946.961327413479,78.98269581056466,0.14002732240437157,0.3409005009107468,5.013729508196721,160.35667122040073,16.157274590163933,24.765050091074684,0.4697101548269581,126.81352459016394,76.74020947176685
2009,Zamboanga del Norte,3,23.321940639269407,88.7851598173516,21.287842465753425,0.4636643835616438,947.0633447488585,76.65547945205479,0.1391974885844749,0.3449509132420091,5.952579908675799,162.99623287671233,18.667511415525112,24.786392694063924,0.45929794520547945,126.9046803652968,76.10787671232876
2010,Zamboanga del Norte,3,23.677545662100457,87.50833333333334,21.372237442922373,0.4354566210045662,947.4548858447488,73.06164383561644,0.14927054794520547,0.39609360730593607,5.239657534246575,145.39531963470318,16.218093607305935,25.309863013698628,0.4388424657534246,141.54349315068492,73.43253424657534
2011,Zamboanga del Norte,3,23.224874429223743,89.2763698630137,21.29126712328767,0.5505365296803653,946.7233904109589,81.62625570776255,0.13268721461187213,0.3267614155251141,5.736940639269406,155.95148401826484,17.6938698630137,24.691141552511414,0.4731046803652968,113.63173515981735,79.76872146118721
2012,Zamboanga del Norte,3,23.330168488160293,88.6120218579235,21.264093806921675,0.4836293260473588,947.0698315118398,78.19820127504553,0.1401058743169399,0.35014230418943537,5.721493624772313,161.41632513661202,17.93365209471767,24.831580145719492,0.4633061247723133,128.47370218579235,75.85336976320583
2013,Zamboanga del Norte,3,23.374783105022832,88.79292237442922,21.338139269406394,0.48976027397260274,947.1941324200913,78.3574200913242,0.1373139269406393,0.34661529680365294,5.5446689497716894,157.09874429223746,17.130547945205482,24.832819634703196,0.46846666666666664,123.85913242009133,75.71255707762558
2014,Zamboanga del Norte,3,23.19150684931507,88.64748858447489,21.132397260273972,0.44674657534246576,947.5697602739725,76.6263698630137,0.13635958904109588,0.3456073059360731,6.209703196347032,153.74075342465753,18.746712328767124,24.642739726027397,0.45805114155251136,122.23150684931507,77.09726027397261
2015,Zamboanga del Norte,3,23.455399543378995,87.02865296803652,21.06013698630137,0.35092465753424656,948.3751141552511,69.59235159817352,0.1478299086757991,0.4029360730593607,6.413595890410959,141.47054794520548,18.985502283105024,24.965605022831053,0.43254589041095887,145.18493150684932,70.1953196347032
2016,Zamboanga del Norte,3,23.926548269581055,86.56045081967213,21.40510018214936,0.4319785974499089,948.0100182149363,69.95207194899818,0.15098588342440802,0.4342065118397086,5.62964480874317,149.81671220400727,17.442964480874316,25.588274134790527,0.4251771402550091,142.6082650273224,72.97279143897997
2017,Zamboanga del Norte,3,23.535205479452053,88.87625570776255,21.517568493150684,0.528310502283105,947.4204794520548,78.2271689497717,0.13658561643835618,0.3450239726027397,5.597602739726027,159.51769406392694,17.34230593607306,25.039086757990866,0.46403242009132417,119.61563926940639,78.21438356164384
2018,Zamboanga del Norte,3,23.6474200913242,87.64566210045662,21.379828767123286,0.4123059360730594,947.4421118721461,72.19303652968037,0.14641095890410957,0.38854680365296806,6.020981735159817,155.22488584474885,18.223961187214613,25.174600456621004,0.4438651826484018,139.64280821917808,73.48002283105023
2019,Zamboanga del Norte,3,23.719805936073058,85.47191780821917,20.997043378995436,0.31133561643835617,948.2628767123288,66.42237442922375,0.15288013698630137,0.4596198630136986,6.514360730593608,148.7079908675799,19.173139269406395,25.258961187214613,0.4277011415525114,147.25022831050228,72.37488584474886
2020,Zamboanga del Norte,3,23.825193533697632,86.71892076502732,21.343624772313298,0.4806693989071038,947.8856215846994,71.28734061930783,0.1475785519125683,0.4246243169398907,5.672529599271402,144.50933515482697,17.43241120218579,25.4235883424408,0.43502390710382516,138.16894353369764,73.26969489981785
2021,Zamboanga del Norte,3,23.522568493150686,88.82111872146119,21.49214611872146,0.5442237442922374,947.3925342465753,76.86369863013698,0.13739383561643834,0.3477648401826484,5.532191780821917,160.27625570776254,17.003173515981732,25.00587899543379,0.46876312785388125,122.10650684931507,76.925
2022,Zamboanga del Norte,51,23.500700589970503,88.92453294001966,21.494776302851523,0.563716814159292,947.1959562438544,77.96681415929204,0.13652163225172076,0.3431465093411996,5.2202802359882,165.3623402163225,15.247984267453294,24.943018682399213,0.4738947885939036,118.03982300884955,79.53724188790561
1990, Zamboanga del Sur,1,24.657557077625572,83.29509132420091,21.456278538812786,0.2778082191780822,963.5831164383561,64.97876712328767,0.15124086757990868,0.5574497716894977,5.6249315068493155,142.03504566210046,17.946575342465753,26.5088698630137,0.40598287671232874,138.1966894977169,72.89200913242009
1991, Zamboanga del Sur,3,24.51304794520548,83.51095890410959,21.372248858447488,0.2370091324200913,963.7864155251142,65.40639269406392,0.15070091324200915,0.5430650684931507,5.349041095890411,132.63002283105024,16.822602739726026,26.36195205479452,0.4002739726027397,134.61198630136985,76.99292237442923
1992, Zamboanga del Sur,1,24.42469262295082,83.68693078324226,21.333367486338798,0.2482126593806922,964.0596880692168,63.05020491803279,0.14941029143897996,0.5333834244080146,4.8864981785063755,141.3252504553734,16.070161657559197,26.336703096539164,0.396047131147541,134.22916666666666,76.97404371584699
1993, Zamboanga del Sur,3,24.226221461187215,85.59509132420091,21.552180365296806,0.30269406392694065,963.9175570776257,68.50970319634703,0.14399657534246577,0.46141210045662095,4.911666666666666,142.0302511415525,15.781849315068493,25.81904109589041,0.42387568493150685,127.49908675799087,77.75662100456621
1994, Zamboanga del Sur,3,24.166347031963472,86.15787671232877,21.610479452054793,0.30263698630136987,963.7119292237443,71.47191780821917,0.14175228310502283,0.4427054794520548,4.970011415525114,144.47968036529682,16.452682648401826,25.685433789954338,0.4344818493150685,127.34155251141553,75.51175799086758
1995, Zamboanga del Sur,3,24.357910958904107,85.59223744292237,21.683059360730596,0.34444063926940643,963.4815410958905,70.5,0.14296461187214612,0.4651906392694064,4.763173515981736,139.48858447488584,15.320593607305936,26.010513698630138,0.423211301369863,126.54680365296804,75.95445205479452
1996, Zamboanga del Sur,51,24.15869763205829,86.48998178506375,21.678187613843352,0.3515596539162113,962.9050318761385,75.96448087431693,0.13637067395264119,0.4278836520947177,5.01450364298725,162.18818306010928,15.538365209471767,25.63153460837887,0.4646037112932605,115.38615664845173,78.19626593806922
1997, Zamboanga del Sur,3,24.187100456621003,85.27111872146119,21.450730593607304,0.2854566210045662,964.5239497716896,68.71164383561644,0.1474337899543379,0.47097488584474884,5.067671232876712,136.55,16.122260273972604,25.677682648401827,0.4315873287671233,136.43401826484018,74.22614155251142
1998, Zamboanga del Sur,1,25.07396118721461,82.76027397260275,21.7425,0.2650684931506849,964.0957305936073,61.68287671232877,0.1542283105022831,0.5913892694063927,4.334132420091324,135.92260273972602,14.709155251141553,27.188093607305937,0.4062574200913242,140.82545662100458,73.12351598173515
1999, Zamboanga del Sur,3,24.04519406392694,87.38538812785389,21.746381278538813,0.40950913242009135,962.7847716894977,78.29554794520548,0.13118493150684932,0.3982933789954338,4.527945205479452,152.54703196347032,15.586381278538814,25.547374429223744,0.4762336757990867,107.19292237442923,79.71735159817352
2000, Zamboanga del Sur,3,24.12757285974499,87.42725409836065,21.837739071038254,0.3714025500910747,962.6284039162114,76.08344717668488,0.13455601092896174,0.39846425318761386,4.4483265027322405,161.71482240437157,15.345241347905283,25.592395264116576,0.47720047814207656,112.5264116575592,79.20981329690346
2001, Zamboanga del Sur,3,24.22019406392694,86.91837899543378,21.828607305936075,0.3340296803652968,962.9559817351599,74.7587899543379,0.13774657534246576,0.41696803652968034,4.806974885844749,154.02180365296803,16.14527397260274,25.684315068493152,0.4699711187214612,118.57602739726028,78.22808219178083
2002, Zamboanga del Sur,3,24.434269406392694,84.53915525114155,21.536027397260273,0.29082191780821914,963.7485273972602,68.04075342465754,0.14602853881278538,0.5025993150684932,5.35681506849315,139.26963470319635,17.038082191780823,25.944349315068493,0.42466084474885846,132.2058219178082,73.23687214611873
2003, Zamboanga del Sur,3,24.387808219178083,84.76358447488585,21.541997716894976,0.3446232876712329,963.6577511415526,70.72888127853881,0.1410228310502283,0.49331506849315065,5.425262557077626,141.05913242009132,17.121906392694065,26.047043378995433,0.4213497716894977,121.19680365296804,76.32465753424657
2004, Zamboanga del Sur,3,24.385314207650275,85.49521857923497,21.69614071038251,0.29207650273224045,963.4649476320583,69.31511839708561,0.14254212204007286,0.4702800546448087,5.160006830601093,150.31864754098362,16.60149134790528,25.83835382513661,0.42730874316939893,126.6419626593807,75.86088342440802
2005, Zamboanga del Sur,3,24.443995433789954,84.78230593607306,21.58673515981735,0.34976027397260273,963.7121689497717,69.45981735159818,0.1418687214611872,0.496244292237443,4.840045662100457,146.49326484018266,15.968949771689498,26.13095890410959,0.42698801369863015,123.58732876712328,75.31404109589042
2006, Zamboanga del Sur,3,24.336073059360732,86.26506849315068,21.807408675799085,0.3229908675799087,963.4573173515981,69.98264840182648,0.13818493150684932,0.4428139269406393,4.605034246575342,145.79737442922374,15.66211187214612,25.680844748858448,0.4537482876712329,120.64018264840183,75.85730593607306
2007, Zamboanga del Sur,3,24.41464611872146,85.87922374429223,21.795319634703198,0.3463812785388128,962.9753767123289,71.7271689497717,0.1382134703196347,0.45766666666666667,4.885490867579909,143.399200913242,16.13156392694064,25.90724885844749,0.44065125570776253,118.47385844748858,76.34874429223744
2008, Zamboanga del Sur,3,24.16586976320583,87.08230874316939,21.80457650273224,0.3732126593806922,962.8785519125682,74.79690346083788,0.13477572859744993,0.411153233151184,4.499499089253187,143.20195810564664,15.11047358834244,25.610576047358833,0.47521778233151185,113.31432149362477,78.95389344262296
2009, Zamboanga del Sur,3,24.33361872146119,86.77260273972603,21.90945205479452,0.37707762557077623,962.9726255707761,72.67340182648402,0.13559360730593606,0.4242077625570776,5.0835045662100455,158.19851598173517,17.17541095890411,25.663869863013698,0.47420079908675794,114.59383561643835,77.7574200913242
2010, Zamboanga del Sur,1,24.781175799086757,84.66438356164383,21.903150684931507,0.3272716894977169,963.3245547945205,66.26541095890411,0.14494977168949771,0.5105856164383562,4.549486301369863,128.89406392694065,14.700810502283106,26.34328767123288,0.43372716894977165,127.65182648401826,74.84326484018266
2011, Zamboanga del Sur,3,24.17392694063927,87.63424657534246,21.927408675799086,0.4379109589041096,962.630296803653,77.83732876712328,0.12858789954337901,0.3917557077625571,4.888333333333334,149.35707762557078,16.156552511415523,25.549657534246574,0.48136837899543383,102.87785388127854,80.3046803652968
2012, Zamboanga del Sur,3,24.258504098360657,87.21265938069217,21.92455601092896,0.40492941712204006,962.9815915300547,73.5292577413479,0.134603825136612,0.40805783242258653,4.826377504553734,150.4678961748634,16.42504553734062,25.67478369763206,0.47433367486338796,114.7506830601093,77.54690346083788
2013, Zamboanga del Sur,3,24.3889497716895,86.47454337899543,21.904954337899543,0.40007990867579907,963.0998630136987,73.44577625570776,0.13313584474885845,0.43565867579908674,4.842591324200913,150.24223744292237,15.893481735159817,25.711929223744292,0.47147739726027393,111.1107305936073,76.71666666666667
2014, Zamboanga del Sur,3,24.331050228310502,85.65262557077625,21.676552511415526,0.3718607305936073,963.4887671232876,70.90776255707763,0.13531392694063926,0.4597420091324201,5.489417808219178,151.9824200913242,17.39244292237443,25.637020547945205,0.45073801369863015,111.6972602739726,78.21997716894977
2015, Zamboanga del Sur,1,24.600502283105023,83.78972602739726,21.530947488584477,0.2734474885844749,964.2889497716894,64.60867579908675,0.14541780821917807,0.5333801369863014,5.386084474885845,138.60856164383563,17.092705479452057,26.082853881278538,0.4120211187214612,131.7821917808219,71.88538812785389
2016, Zamboanga del Sur,1,25.08507513661202,83.65266393442623,21.962841530054646,0.3545195810564663,963.8850409836065,64.65858378870674,0.14675204918032786,0.5575967668488161,4.66905737704918,143.4511612021858,15.654565118397088,26.80966530054645,0.41656090619307834,128.0136612021858,75.14685792349727
2017, Zamboanga del Sur,3,24.52216894977169,86.68127853881279,22.083390410958906,0.42934931506849316,963.31899543379,73.88470319634703,0.13252397260273974,0.4297248858447488,4.911461187214612,148.97134703196346,16.16267123287671,25.87519406392694,0.4736060502283105,107.43778538812785,79.15228310502283
2018, Zamboanga del Sur,1,24.639029680365297,85.71472602739726,21.99466894977169,0.33094748858447487,963.3307534246576,66.90205479452055,0.14249771689497717,0.46763584474885844,5.1132762557077625,150.7283105022831,16.464143835616436,26.01103881278539,0.456388698630137,126.98082191780821,75.18527397260274
2019, Zamboanga del Sur,1,24.813607305936074,83.29189497716895,21.62719178082192,0.24893835616438353,964.1558904109588,62.66826484018265,0.1492191780821918,0.5571563926940639,5.395114155251141,140.7279680365297,16.884908675799085,26.398995433789956,0.40435810502283104,133.70844748858448,74.6824200913242
2020, Zamboanga del Sur,1,24.923713570127504,83.49464936247723,21.79072176684882,0.3421334244080146,963.754121129326,65.69057377049181,0.14404143897996358,0.5539241803278688,4.783128415300546,134.46766848816029,15.607559198542804,26.617736794171222,0.4191923952641166,124.77515938069217,74.59540072859745
2021, Zamboanga del Sur,3,24.52912100456621,86.19429223744292,22.000513698630137,0.46320776255707763,963.3008105022831,71.73527397260274,0.1324634703196347,0.4448641552511416,4.837522831050228,146.80353881278538,15.501164383561646,25.830125570776254,0.4768167808219178,108.50399543378995,78.3925799086758
2022, Zamboanga del Sur,51,24.48967551622419,86.25934119960668,21.968424287118978,0.4423180924287119,963.0959562438545,72.46570796460178,0.1320907079646018,0.44238323500491644,4.626720747295969,167.20255653883973,14.108222713864306,25.80229842674533,0.4676141838741396,105.82030481809242,80.10975909537856
1990, Zamboanga Sibugay,1,27.193915525114157,81.19052511415525,23.615536529680366,0.257568493150685,1009.2428196347032,53.328995433789956,0.16170319634703195,0.6951712328767123,5.632009132420092,162.49623287671233,16.894908675799087,29.659155251141552,0.414991095890411,150.35479452054796,71.85673515981735
1991, Zamboanga Sibugay,1,27.083584474885846,81.12625570776255,23.498561643835615,0.22932648401826486,1009.477305936073,53.888470319634706,0.16184360730593608,0.6925627853881279,5.341232876712328,157.1211187214612,15.986506849315067,29.624509132420094,0.41304315068493147,148.0406392694064,75.94885844748859
1992, Zamboanga Sibugay,1,26.98851320582878,81.36771402550092,23.45777550091075,0.22209699453551915,1009.7868397085609,52.46835154826958,0.16016165755919853,0.6794193989071039,5.108652094717669,163.72620673952642,15.681352459016393,29.573235428051,0.4098107923497268,145.15107012750457,76.91495901639344
1993, Zamboanga Sibugay,1,26.9049200913242,82.15787671232877,23.548835616438353,0.26853881278538816,1009.6586986301369,56.28972602739726,0.15631050228310503,0.6460787671232876,5.048401826484018,163.50125570776257,15.298915525114156,29.216632420091326,0.42533002283105026,139.7107305936073,76.88755707762557
1994, Zamboanga Sibugay,1,26.891906392694064,82.3167808219178,23.570456621004567,0.2886986301369863,1009.4546575342466,58.8162100456621,0.15484132420091326,0.6408732876712329,5.003116438356165,163.4307077625571,15.705410958904109,29.00730593607306,0.4381759132420091,140.25947488584475,74.64954337899543
1995, Zamboanga Sibugay,1,27.020228310502283,82.15490867579909,23.659794520547944,0.35143835616438357,1009.1716324200913,58.7912100456621,0.15538698630136988,0.6514760273972603,4.919497716894978,160.80502283105022,15.042374429223745,29.387157534246576,0.4274059360730594,139.3472602739726,75.16506849315068
1996, Zamboanga Sibugay,51,26.87349726775956,82.53494990892531,23.596846539162115,0.3535405282331512,1008.5908697632058,62.6875,0.15058857012750454,0.6302903005464481,5.331728142076503,173.7629781420765,14.971926229508195,28.863000910746813,0.4621648451730419,129.42873406193078,77.34335154826958
1997, Zamboanga Sibugay,1,26.9638698630137,81.27591324200914,23.420433789954338,0.2638584474885845,1010.2958333333333,56.05365296803653,0.16084018264840183,0.6807283105022831,5.207796803652968,149.58607305936073,15.625924657534247,29.035091324200913,0.4383490867579909,149.5398401826484,73.06906392694064
1998, Zamboanga Sibugay,1,27.52340182648402,81.0425799086758,23.90615296803653,0.28585616438356165,1009.7242351598175,52.90285388127854,0.1632442922374429,0.7152922374429224,4.663892694063927,163.22351598173515,14.81615296803653,30.28231735159817,0.41807442922374427,151.53150684931506,72.34463470319635
1999, Zamboanga Sibugay,51,26.79712328767123,83.07043378995434,23.637568493150685,0.4196575342465753,1008.4959474885844,65.36872146118722,0.14509703196347032,0.609755707762557,5.0071004566210044,165.76883561643837,15.585468036529681,28.70341324200913,0.47337054794520544,120.36563926940639,79.42397260273972
2000, Zamboanga Sibugay,1,26.883173952641165,83.18237704918033,23.746322859744993,0.3861566484517304,1008.3251138433517,62.94933970856102,0.14822176684881602,0.6081318306010929,4.930555555555555,171.09073315118397,15.456785063752276,28.790767304189437,0.46601024590163936,126.27527322404372,78.74271402550092
2001, Zamboanga Sibugay,1,26.967499999999998,82.83367579908676,23.757237442922374,0.3324771689497717,1008.6473515981736,60.56917808219178,0.15109360730593607,0.6237465753424658,5.175239726027397,165.3664383561644,15.953116438356163,28.913504566210044,0.4609390410958904,131.42945205479452,77.27648401826484
2002, Zamboanga Sibugay,1,27.138915525114154,81.07248858447488,23.547214611872146,0.2611301369863014,1009.4279109589041,55.15536529680365,0.1595148401826484,0.6958344748858448,5.5227511415525115,159.27351598173516,16.352979452054797,29.2810502283105,0.4307811643835616,145.15171232876713,72.49714611872146
2003, Zamboanga Sibugay,1,27.06478310502283,81.45102739726028,23.55601598173516,0.3147945205479452,1009.335993150685,58.603767123287675,0.1543904109589041,0.678972602739726,5.505513698630137,158.2214611872146,16.149760273972603,29.3938698630137,0.42480433789954336,134.27579908675798,75.78139269406392
2004, Zamboanga Sibugay,1,27.071983151183968,82.08162568306011,23.698224043715847,0.2554189435336976,1009.1588683970856,57.67543260473588,0.15546448087431694,0.6567326958105646,5.3781193078324225,172.3179644808743,16.07387295081967,29.19639116575592,0.4333188752276867,140.19330601092895,74.6382058287796
2005, Zamboanga Sibugay,1,27.12939497716895,81.32922374429224,23.581746575342468,0.35247716894977166,1009.402899543379,59.009360730593606,0.15411757990867578,0.6877180365296803,5.05689497716895,167.5728310502283,15.499440639269407,29.439623287671232,0.4350841324200913,134.9662100456621,75.35376712328767
2006, Zamboanga Sibugay,1,27.038812785388128,82.66278538812786,23.79124429223744,0.31,1009.1614269406392,58.18675799086758,0.15071004566210047,0.6336815068493151,4.812420091324201,166.32682648401826,15.328139269406392,28.90664383561644,0.45263504566210044,132.64737442922373,75.69954337899543
2007, Zamboanga Sibugay,1,27.14412100456621,82.02477168949771,23.755547945205482,0.3685159817351598,1008.6230479452055,59.59851598173516,0.15107762557077625,0.6607865296803652,4.985753424657534,164.8783105022831,15.558961187214612,29.20980593607306,0.4369900684931507,130.72728310502282,75.98493150684932
2008, Zamboanga Sibugay,1,26.920081967213115,82.75739981785064,23.6932718579235,0.37366803278688526,1008.5701161202186,62.048269581056466,0.14784608378870676,0.625816256830601,4.865846994535519,161.49168943533698,15.145127504553733,28.808321948998177,0.47265983606557377,125.6978597449909,78.5492941712204
2009, Zamboanga Sibugay,1,27.11626712328767,82.55114155251141,23.843002283105026,0.3468150684931507,1008.6262100456621,58.763812785388126,0.15002283105022832,0.6390513698630137,5.370194063926941,171.46552511415524,16.718139269406393,28.933527397260274,0.46357100456621003,128.05399543378996,77.46369863013699
2010, Zamboanga Sibugay,1,27.453025114155253,81.34680365296803,23.912305936073057,0.3374543378995434,1008.905593607306,56.022602739726025,0.15710502283105024,0.6997146118721461,4.537488584474886,154.21050228310503,14.308995433789955,29.726301369863013,0.44229349315068495,140.38059360730594,73.92397260273972
2011, Zamboanga Sibugay,51,26.92126712328767,83.29155251141553,23.80543378995434,0.44995433789954337,1008.2940867579907,64.64474885844749,0.1428002283105023,0.6054463470319634,5.1777054794520545,164.35890410958905,15.89329908675799,28.716883561643836,0.47749394977168946,115.60536529680365,80.53687214611872
2012, Zamboanga Sibugay,1,27.03795537340619,82.79656193078324,23.818203551912568,0.3995787795992714,1008.6605874316939,60.43408469945355,0.1486316029143898,0.6280100182149362,5.108060109289617,168.39207650273224,16.131637067395264,28.875,0.4668244535519126,128.19045992714027,77.11372950819673
2013, Zamboanga Sibugay,1,27.137796803652968,82.40559360730593,23.83165525114155,0.42102739726027394,1008.7473287671232,62.36061643835617,0.14619292237442924,0.6465479452054794,5.098333333333334,172.7439497716895,15.488333333333332,28.89922374429224,0.46995890410958907,123.3175799086758,76.14509132420092
2014, Zamboanga Sibugay,1,27.11482876712329,81.43801369863014,23.60228310502283,0.3332876712328767,1009.1587328767123,58.83732876712329,0.15029794520547943,0.6797557077625571,5.673630136986302,173.80251141552512,16.68566210045662,29.003493150684932,0.44213116438356165,125.61221461187215,77.6634703196347
2015, Zamboanga Sibugay,1,27.215216894977168,81.06038812785388,23.614794520547946,0.2810159817351598,1009.9756849315069,54.35490867579909,0.15788584474885844,0.6994269406392694,5.541130136986301,163.92625570776255,16.488915525114155,29.338287671232877,0.4192654109589041,144.59851598173515,71.5230593607306
2016, Zamboanga Sibugay,1,27.651354735883423,81.19774590163935,24.071379781420767,0.34664162112932606,1009.4698542805099,55.19137067395264,0.15747153916211293,0.7133367486338797,4.822723132969035,169.45138888888889,15.178290072859745,30.10004553734062,0.4231963797814208,139.66803278688525,74.62875683060109
2017, Zamboanga Sibugay,1,27.257591324200913,82.57340182648402,23.984132420091324,0.4204566210045662,1008.9360273972602,61.9041095890411,0.1456244292237443,0.6436324200913243,5.213550228310502,170.21849315068494,15.789212328767123,29.0698401826484,0.4740823059360731,118.82294520547946,78.73607305936073
2018, Zamboanga Sibugay,1,27.447203196347033,81.38447488584475,23.921666666666667,0.3043036529680365,1008.943595890411,55.07283105022831,0.15671575342465752,0.6962477168949772,5.363938356164383,177.13093607305936,16.145376712328765,29.340102739726024,0.4581329908675799,139.31952054794522,74.60445205479452
2019, Zamboanga Sibugay,1,27.444520547945206,80.6013698630137,23.742956621004566,0.2572146118721461,1009.7888242009132,52.821917808219176,0.16090296803652968,0.7249178082191781,5.583961187214612,162.4167808219178,16.254668949771688,29.64095890410959,0.41741849315068497,145.57305936073058,73.78310502283105
2020, Zamboanga Sibugay,1,27.70502049180328,80.53620218579235,23.985382513661204,0.3435450819672131,1009.343522313297,56.56204462659381,0.15516165755919856,0.7403494990892533,4.922165300546449,164.20184426229508,15.079303278688526,29.90157103825137,0.421715733151184,135.12716302367943,74.15186703096539
2021, Zamboanga Sibugay,1,27.550490867579907,81.36929223744292,24.02618721461187,0.42705479452054795,1008.9159018264841,59.65125570776256,0.14738470319634703,0.6992865296803653,5.1001598173515985,170.52579908675798,15.325844748858447,29.206107305936072,0.4639375570776256,120.41746575342465,78.28367579908675
