,Year,Location,Production (mt),Area (ha),Yield (mt/ha),weathercode (wmo code),temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),surface_pressure (hPa),cloudcover (%),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),direct_radiation (W/m²),diffuse_radiation (W/m²)
546,2008,SARANGANI,217.0,302.0,0.7185430463576159,51,22.39910063752277,88.90015938069217,20.37152777777778,0.3567964480874316,940.1106443533698,67.72677595628416,0.1402094717668488,0.3303187613843351,2.6948201275045536,195.09471766848816,14.186873861566484,23.915698998178502,0.4031808970856102,125.26286429872496,77.95195810564663
547,2009,SARANGANI,218.75,302.0,0.7243377483443708,1,22.75304794520548,88.1689497716895,20.581381278538814,0.2827625570776256,940.2018150684931,62.92751141552512,0.1442705479452054,0.3588938356164383,2.9995890410958905,211.7630136986301,15.205399543378991,24.192066210045663,0.3934006849315068,130.7074200913242,77.76872146118721
548,2010,SARANGANI,217.05,305.0,0.7116393442622951,1,22.983093607305936,86.91769406392694,20.5314497716895,0.29912100456621,940.5548744292238,60.513584474885846,0.1490410958904109,0.4062408675799087,2.800228310502283,171.30194063926942,14.273744292237444,24.57578767123288,0.3714867579908676,139.9775114155251,73.64714611872147
549,2011,SARANGANI,219.8,310.0,0.7090322580645162,51,22.475582191780823,89.55787671232876,20.58344748858448,0.3671689497716895,939.8708333333332,69.79874429223744,0.1352614155251141,0.3104132420091324,2.820650684931507,208.18401826484012,14.553550228310502,23.93286529680365,0.4116586757990867,114.9312785388128,80.75536529680365
550,2012,SARANGANI,221.7,312.0,0.710576923076923,51,22.57176684881603,88.36703096539162,20.443738615664845,0.317042349726776,940.2535746812388,64.9143897996357,0.1398781876138433,0.3481591530054644,2.8956511839708563,206.04098360655732,15.28358378870674,23.986190801457195,0.4021931921675774,125.22438524590164,77.18237704918033
551,2013,SARANGANI,225.5,400.0,0.56375,51,22.65022831050228,88.56027397260274,20.553150684931506,0.3822146118721461,940.3451826484018,67.5519406392694,0.1378938356164383,0.3454018264840182,2.845102739726028,209.1288812785388,14.613367579908676,24.06238584474886,0.4052536529680365,121.91655251141552,76.58162100456622
552,2014,SARANGANI,227.4,550.0,0.4134545454545454,1,22.711381278538813,88.43892694063926,20.59230593607306,0.3019634703196346,940.6444520547946,63.95513698630137,0.1424132420091324,0.3492819634703196,3.033356164383562,216.18744292237443,14.641906392694064,24.20437214611872,0.3929783105022831,129.2164383561644,76.6986301369863
553,2015,SARANGANI,226.0,550.0,0.4109090909090909,1,22.750399543379,87.39063926940639,20.41618721461187,0.244486301369863,941.4337442922374,58.06552511415525,0.1492157534246575,0.3824463470319634,3.1540296803652965,194.68299086757992,15.175068493150686,24.30716894977169,0.3802711187214612,144.22739726027396,72.30856164383562
554,2016,SARANGANI,219.5,525.0,0.4180952380952381,1,23.325079690346083,86.0033014571949,20.658765938069216,0.3156420765027322,941.1065004553734,59.470514571949,0.1489526411657559,0.4451252276867031,3.185678506375228,184.14389799635703,15.423474499089252,24.864890710382515,0.3490777550091075,136.71379781420765,74.67964480874316
555,2017,SARANGANI,224.0,530.0,0.4226415094339623,51,22.821746575342463,89.0994292237443,20.83707762557077,0.3757534246575342,940.5391552511416,66.975,0.1368299086757991,0.3299326484018265,2.881609589041096,209.81666666666663,14.646027397260273,24.264098173515983,0.4072334474885845,116.7,80.03299086757991
556,2018,SARANGANI,237.0,600.0,0.395,1,22.97425799086758,87.44611872146119,20.65285388127854,0.2384931506849315,940.5165296803652,57.44611872146119,0.149310502283105,0.385810502283105,3.2114954337899544,206.17020547945205,15.175559360730594,24.48188356164384,0.3899730593607306,141.73424657534247,73.88276255707763
557,2019,SARANGANI,242.0,600.0,0.4033333333333333,1,22.930616438356164,86.89029680365297,20.47857305936073,0.2053652968036529,941.2501484018264,56.05787671232877,0.1503744292237442,0.4032773972602739,3.432876712328768,190.28116438356165,15.711255707762556,24.443070776255706,0.3757579908675799,144.27945205479452,72.76655251141553
558,2020,SARANGANI,239.75,600.0,0.3995833333333333,1,23.098178506375227,87.30316484517304,20.72566029143898,0.3078438069216758,940.9499658469946,59.94193989071038,0.1461862477231329,0.395985883424408,3.1081853369763204,176.30999544626593,15.05219717668488,24.62268897996357,0.3772511384335155,135.36042805100183,73.36919398907104
559,2021,SARANGANI,244.5,610.0,0.4008196721311475,1,22.872865296803653,88.4,20.74407534246576,0.3422374429223744,940.5532534246576,62.89189497716895,0.1405719178082191,0.3539931506849315,2.766609589041096,205.4200913242009,13.953915525114155,24.33399543378995,0.4010595890410959,124.86324200913242,77.04657534246576
560,2022,SARANGANI,0.0,615.0,0.0,51,22.7688698630137,88.61335616438356,20.688550228310504,0.3674429223744292,940.2413584474886,64.7925799086758,0.1376940639269406,0.3442317351598173,2.9141894977168947,197.1102739726028,13.176917808219178,24.180399543379,0.3997284246575343,119.73493150684932,78.25821917808219
561,1990,SULTAN KUDARAT,4295.31,4424.0,0.9709109403254974,1,24.26252283105023,81.24897260273973,20.57947488584475,0.3010958904109589,940.8063356164384,60.64771689497717,0.1610376712328767,0.6300913242009133,3.5965182648401828,180.27796803652967,17.857739726027397,25.69154109589041,0.3369573059360731,153.19737442922374,72.02157534246575
562,1991,SULTAN KUDARAT,5038.33,5777.0,0.8721360567768738,1,24.31410958904109,79.80410958904109,20.341518264840182,0.2740068493150685,941.0117808219178,59.664954337899545,0.1617808219178082,0.6744041095890411,3.4715182648401828,171.94554794520548,16.85687214611872,25.5775799086758,0.3303277397260273,149.83801369863014,75.40981735159818
563,1992,SULTAN KUDARAT,5725.37,5777.0,0.991062835381686,51,24.245525956284155,79.60815118397086,20.194615209471767,0.2929758652094718,941.267201730419,59.51286429872496,0.1610564663023679,0.6846425318761384,3.2621357012750454,176.11213570127504,16.666336520947176,25.62251821493625,0.324445810564663,147.44729052823314,77.15698998178506
564,1993,SULTAN KUDARAT,5376.25,5802.0,0.926620130989314,51,23.93329908675799,82.75216894977169,20.61522831050228,0.3436187214611872,941.0850114155252,64.43116438356165,0.1566609589041095,0.5649006849315068,3.2218150684931506,180.4804794520548,15.778926940639268,25.28464611872146,0.3716715753424657,144.90787671232877,75.22933789954338
565,1994,SULTAN KUDARAT,6850.59,6822.0,1.0041908531222516,1,23.8025,83.47819634703197,20.644680365296804,0.3077054794520548,940.868093607306,63.42762557077626,0.1563458904109589,0.536958904109589,3.455707762557078,183.9907534246576,17.158447488584475,25.18916666666667,0.3686462328767123,146.68618721461186,73.73401826484019
566,1995,SULTAN KUDARAT,7604.82,6822.0,1.114749340369393,51,24.007796803652965,83.36312785388128,20.777762557077622,0.4040981735159817,940.6509589041096,67.99235159817351,0.1538538812785388,0.5526860730593607,3.143664383561644,170.41392694063927,16.25148401826484,25.48147260273973,0.3562361872146118,140.36689497716895,75.26506849315068
567,1996,SULTAN KUDARAT,6994.46,7211.0,0.9699708778255444,51,23.524658469945354,86.4113160291439,20.992190346083788,0.437431693989071,940.0024476320584,72.26571038251366,0.1482969034608379,0.4332832422586521,3.284801912568306,174.1808970856102,15.297267759562844,25.09795081967213,0.3960754781420765,132.0321038251366,77.55191256830601
568,1997,SULTAN KUDARAT,8694.3,7211.0,1.205699625572043,51,23.8625799086758,83.16598173515982,20.654246575342466,0.3013013698630137,941.6603196347032,64.71324200913241,0.1592853881278538,0.5476335616438357,3.2943036529680363,172.70102739726028,15.854566210045665,25.245045662100456,0.3749163242009132,151.1230593607306,72.81643835616438
569,1998,SULTAN KUDARAT,5409.02,7358.0,0.7351209567817343,51,24.71074200913242,79.03116438356165,20.407614155251142,0.4267237442922374,941.350993150685,61.8810502283105,0.1621917808219178,0.7397157534246576,3.0766438356164385,149.4966894977169,16.536267123287672,26.380673515981737,0.3323246575342465,151.81986301369864,70.91974885844749
570,1999,SULTAN KUDARAT,4228.89,10258.0,0.4122528758042503,51,23.30101598173516,87.69954337899543,21.03025114155251,0.4688584474885844,939.8839840182648,74.73082191780821,0.1422305936073059,0.387425799086758,3.295650684931507,176.55696347031963,16.307842465753424,24.939497716894977,0.4092002283105023,122.35251141552511,78.91506849315068
571,2000,SULTAN KUDARAT,5209.39,10668.0,0.4883192725909261,51,23.409494535519126,87.29269125683061,21.059357923497267,0.4097677595628415,939.7543829690346,72.44535519125684,0.1432468123861566,0.4022472677595629,3.3581967213114754,176.01821493624772,16.71594945355191,24.95609061930783,0.4048189890710382,122.63979963570128,79.8129553734062
572,2001,SULTAN KUDARAT,5970.18,10668.0,0.5596344206974129,51,23.574246575342464,86.51552511415525,21.066529680365296,0.373310502283105,940.110502283105,69.33219178082192,0.1479326484018265,0.4299920091324201,3.4973744292237443,182.48972602739727,17.005285388127852,25.09404109589041,0.4035457762557077,131.58481735159816,77.55559360730594
573,2002,SULTAN KUDARAT,5970.84,10668.0,0.5596962879640045,1,24.00117579908676,82.86038812785388,20.71704337899543,0.3101141552511415,940.9115525114156,60.557534246575344,0.1587408675799086,0.5611084474885846,3.4499543378995434,179.52328767123288,16.73777397260274,25.33519406392693,0.3650501141552511,151.53995433789953,71.80331050228311
574,2003,SULTAN KUDARAT,6054.98,10668.0,0.567583427071616,51,23.907762557077625,84.16723744292237,20.89415525114155,0.3795091324200913,940.780388127854,66.91917808219178,0.1507614155251141,0.5167785388127853,3.429235159817352,183.4247716894977,16.633333333333333,25.31917808219178,0.3805369863013698,135.93287671232878,75.60525114155251
575,2004,SULTAN KUDARAT,7791.33,10665.0,0.7305513361462729,51,24.05134335154827,83.09585610200364,20.821004098360657,0.3461407103825136,940.6810109289618,64.99817850637523,0.1554030054644808,0.5566404826958106,3.5570013661202187,190.0050091074681,17.172392987249545,25.42451047358834,0.3656303506375228,143.6884107468124,73.9830373406193
576,2005,SULTAN KUDARAT,9634.034038173157,10665.0,1.0038799812470698,51,24.139086757990867,82.47305936073059,20.71926940639269,0.383310502283105,940.8934132420092,67.82237442922374,0.1517853881278539,0.5846084474885845,3.248002283105023,182.92511415525115,16.318755707762556,25.57270547945205,0.3580148401826484,135.52602739726026,76.04075342465754
577,2006,SULTAN KUDARAT,9634.034038173157,10665.0,1.0420984528832629,1,23.919623287671232,83.85353881278539,20.85436073059361,0.351107305936073,940.6622374429224,64.3708904109589,0.1507625570776256,0.5257933789954338,3.403744292237443,180.07545662100458,16.883527397260277,25.19920091324201,0.3855110730593607,135.6925799086758,75.61335616438356
578,2007,SULTAN KUDARAT,9634.034038173157,10665.0,1.0933830285982185,51,24.025365296803653,83.8681506849315,20.935148401826485,0.4076027397260274,940.1857420091324,67.30593607305936,0.1494098173515981,0.5317100456621005,3.364611872146119,176.5667808219178,16.947283105022834,25.36764840182649,0.3853898401826484,132.6183789954338,76.09954337899543
579,2008,SULTAN KUDARAT,9634.034038173157,10665.0,1.116512892639475,51,23.55331284153005,86.33208105646631,21.00256147540984,0.4738957194899817,940.0450136612022,71.63228597449908,0.1459244080145719,0.4359039162112932,3.1717554644808743,173.68032786885246,16.02764116575592,25.03685109289617,0.4091080373406193,128.34301001821493,77.52299635701274
580,2009,SULTAN KUDARAT,9634.034038173157,11210.0,1.0895486173059767,51,23.90565068493151,85.15102739726028,21.115616438356163,0.3540867579908676,940.1739041095892,66.80981735159817,0.1506643835616438,0.4820707762557077,3.60615296803653,195.48013698630132,17.51995433789954,25.26769406392694,0.3957396118721461,134.44452054794522,77.26700913242009
581,2010,SULTAN KUDARAT,9634.034038173157,11509.982574923546,1.008331715210356,51,24.424828767123287,82.0843607305936,20.95649543378996,0.455958904109589,940.5605593607306,65.94098173515982,0.1557020547945205,0.6031061643835617,2.883664383561644,154.89714611872145,15.72280821917808,25.70551369863013,0.3734231735159817,142.3829908675799,73.3810502283105
582,2011,SULTAN KUDARAT,9634.034038173157,11509.982574923546,0.986992718446602,51,23.574029680365296,87.15958904109588,21.201598173515983,0.4710273972602739,939.80950913242,73.75810502283105,0.1411267123287671,0.4082374429223744,3.343219178082192,189.5601598173516,16.67730593607306,25.054737442922374,0.4142490867579909,118.3263698630137,80.44337899543379
583,2012,SULTAN KUDARAT,9634.034038173157,11509.982574923546,1.010610101010101,51,23.63080601092896,86.25751366120218,21.07808515482696,0.4170309653916211,940.17866575592,68.05954007285975,0.144804189435337,0.4369262295081967,3.58688524590164,179.94512750455374,17.74393214936248,25.03111338797814,0.4050466757741348,127.42702641165756,76.92770947176685
584,2013,SULTAN KUDARAT,9634.034038173157,11509.982574923546,1.0686569696969697,51,23.75133561643836,86.22945205479452,21.18599315068493,0.5042922374429224,940.277888127854,70.92465753424658,0.1430342465753424,0.4422397260273972,3.4094520547945204,183.09440639269403,16.819052511415524,25.131552511415524,0.4066390410958904,124.56118721461188,76.24440639269406
585,2014,SULTAN KUDARAT,9634.034038173157,11509.982574923546,0.9758019193857964,51,23.87907534246576,85.52534246575343,21.16835616438356,0.3957420091324201,940.6231849315068,68.87728310502283,0.148884703196347,0.4680022831050228,3.5464726027397258,198.9271689497717,16.80164383561644,25.27102739726028,0.3998811643835616,133.48812785388128,76.12203196347032
586,2015,SULTAN KUDARAT,9634.034038173157,11509.982574923546,0.9230434782608696,1,24.328892694063928,81.51358447488585,20.74337899543379,0.3379566210045662,941.515707762557,61.85308219178082,0.1576061643835616,0.6156917808219178,3.515981735159817,179.51826484018264,17.103778538812787,25.5250799086758,0.3685902968036529,148.13413242009133,71.76095890410959
587,2016,SULTAN KUDARAT,9634.034038173157,11509.982574923546,0.9011165413533836,51,24.842156193078324,80.57229052823315,20.9708674863388,0.4286429872495446,941.18970856102,65.04496812386157,0.1555430327868852,0.6786338797814208,3.2669740437158468,179.66142987249543,16.765733151183973,26.14108606557377,0.3502334927140255,139.52698087431693,74.18784153005464
588,2017,SULTAN KUDARAT,9634.034038173157,11509.982574923546,0.8177285714285715,51,23.906746575342467,86.8845890410959,21.47770547945205,0.5058904109589042,940.4788698630138,71.40958904109588,0.1426426940639269,0.4230388127853881,3.455171232876712,185.7958904109589,16.78989726027397,25.38351598173516,0.4093550228310502,120.92922374429224,79.5148401826484
589,2018,SULTAN KUDARAT,9519.81,11509.982574923546,0.7120276738967838,1,24.514052511415525,81.64075342465753,20.977066210045663,0.3599657534246575,940.616894977169,62.86666666666667,0.1577397260273972,0.6166495433789955,3.558732876712329,193.3414383561644,16.87425799086758,25.657226027397257,0.3876627853881279,144.5788812785388,73.6986301369863
590,2019,SULTAN KUDARAT,9634.034038173157,11509.982574923546,0.7484614809274496,51,24.85065068493151,78.28767123287672,20.54328767123288,0.3322260273972603,941.4639726027398,61.654908675799085,0.1613002283105022,0.744299086757991,3.5179794520547945,183.65068493150685,16.656381278538813,25.803447488584474,0.3557772831050228,148.86518264840183,72.11552511415525
591,2020,SULTAN KUDARAT,9634.034038173157,11509.982574923546,0.7333548650302577,51,25.34511612021858,79.69011839708561,21.319877049180327,0.4476548269581056,941.18602003643,66.53153460837888,0.1555373406193078,0.719900956284153,3.06212431693989,170.51707650273224,15.97103825136612,26.29570810564663,0.3646531193078324,138.50785519125682,73.11691712204008
592,2021,SULTAN KUDARAT,9634.034038173157,11509.982574923546,0.7817321925714673,51,24.66220319634704,84.09851598173516,21.669988584474886,0.457648401826484,940.6614497716896,68.17454337899544,0.1482682648401826,0.5308401826484018,3.198162100456621,187.3570776255708,15.831415525114156,25.83655251141553,0.4033546803652968,128.94497716894978,76.19041095890411
593,2022,SULTAN KUDARAT,0.0,11509.982574923546,0.0,51,24.530433789954337,84.03915525114155,21.52648401826484,0.4921461187214612,940.3356735159816,70.90296803652969,0.1452442922374429,0.5277705479452055,3.3154680365296803,185.92876712328768,15.128892694063929,25.67961187214612,0.4042165525114155,123.18344748858448,77.95445205479452
